event_time,session_id,calibration_id,participant_id,tracker_time,system_time,x,y,left_x,left_y,left_pupil_diameter,left_validation,right_x,right_y,right_pupil_diameter,right_validation,user_left_x,user_left_y,user_left_z,user_right_x,user_right_y,user_right_z
132471644351249630,637382876152856942,,,1602690835124,1602690835124,384.0,388.0,384.0,388.0,0.0,1,384.0,388.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644351570231,637382876152856942,,,1602690835156,1602690835156,384.0,388.0,384.0,388.0,0.0,1,384.0,388.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644351883137,637382876152856942,,,1602690835188,1602690835188,384.0,388.0,384.0,388.0,0.0,1,384.0,388.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644352193808,637382876152856942,,,1602690835219,1602690835219,384.0,388.0,384.0,388.0,0.0,1,384.0,388.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644352509175,637382876152856942,,,1602690835250,1602690835250,384.0,388.0,384.0,388.0,0.0,1,384.0,388.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644352819518,637382876152856942,,,1602690835281,1602690835281,384.0,388.0,384.0,388.0,0.0,1,384.0,388.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644353129837,637382876152856942,,,1602690835312,1602690835312,384.0,388.0,384.0,388.0,0.0,1,384.0,388.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644353443096,637382876152856942,,,1602690835344,1602690835344,386.0,388.0,386.0,388.0,0.0,1,386.0,388.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644353746887,637382876152856942,,,1602690835374,1602690835374,387.0,389.0,387.0,389.0,0.0,1,387.0,389.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644354063795,637382876152856942,,,1602690835406,1602690835406,388.0,389.0,388.0,389.0,0.0,1,388.0,389.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644354384258,637382876152856942,,,1602690835438,1602690835438,389.0,389.0,389.0,389.0,0.0,1,389.0,389.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644354704645,637382876152856942,,,1602690835470,1602690835470,398.0,389.0,398.0,389.0,0.0,1,398.0,389.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644355011301,637382876152856942,,,1602690835501,1602690835501,412.0,388.0,412.0,388.0,0.0,1,412.0,388.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644355321674,637382876152856942,,,1602690835532,1602690835532,418.0,387.0,418.0,387.0,0.0,1,418.0,387.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644355631756,637382876152856942,,,1602690835563,1602690835563,424.0,387.0,424.0,387.0,0.0,1,424.0,387.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644355941847,637382876152856942,,,1602690835594,1602690835594,432.0,387.0,432.0,387.0,0.0,1,432.0,387.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644356258308,637382876152856942,,,1602690835625,1602690835625,442.0,387.0,442.0,387.0,0.0,1,442.0,387.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644356568816,637382876152856942,,,1602690835656,1602690835656,446.0,387.0,446.0,387.0,0.0,1,446.0,387.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644356889720,637382876152856942,,,1602690835688,1602690835688,446.0,387.0,446.0,387.0,0.0,1,446.0,387.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644357198485,637382876152856942,,,1602690835719,1602690835719,448.0,387.0,448.0,387.0,0.0,1,448.0,387.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644357510392,637382876152856942,,,1602690835750,1602690835750,456.0,387.0,456.0,387.0,0.0,1,456.0,387.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644357818697,637382876152856942,,,1602690835781,1602690835781,464.0,387.0,464.0,387.0,0.0,1,464.0,387.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644358128592,637382876152856942,,,1602690835812,1602690835812,471.0,387.0,471.0,387.0,0.0,1,471.0,387.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644358448925,637382876152856942,,,1602690835844,1602690835844,472.0,387.0,472.0,387.0,0.0,1,472.0,387.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644358769502,637382876152856942,,,1602690835876,1602690835876,472.0,387.0,472.0,387.0,0.0,1,472.0,387.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644359076463,637382876152856942,,,1602690835907,1602690835907,472.0,387.0,472.0,387.0,0.0,1,472.0,387.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644359389917,637382876152856942,,,1602690835938,1602690835938,472.0,387.0,472.0,387.0,0.0,1,472.0,387.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644359704617,637382876152856942,,,1602690835970,1602690835970,472.0,387.0,472.0,387.0,0.0,1,472.0,387.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644360008695,637382876152856942,,,1602690836000,1602690836000,469.0,386.0,469.0,386.0,0.0,1,469.0,386.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644360321864,637382876152856942,,,1602690836032,1602690836032,467.0,385.0,467.0,385.0,0.0,1,467.0,385.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644360631546,637382876152856942,,,1602690836063,1602690836063,466.0,385.0,466.0,385.0,0.0,1,466.0,385.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644360942066,637382876152856942,,,1602690836094,1602690836094,466.0,385.0,466.0,385.0,0.0,1,466.0,385.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644361209160,637382876152856942,,,1602690836120,1602690836120,466.0,385.0,466.0,385.0,0.0,1,466.0,385.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644361513606,637382876152856942,,,1602690836151,1602690836151,466.0,385.0,466.0,385.0,0.0,1,466.0,385.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644361869883,637382876152856942,,,1602690836186,1602690836186,466.0,385.0,466.0,385.0,0.0,1,466.0,385.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644362185519,637382876152856942,,,1602690836218,1602690836218,466.0,385.0,466.0,385.0,0.0,1,466.0,385.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644362501502,637382876152856942,,,1602690836250,1602690836250,466.0,385.0,466.0,385.0,0.0,1,466.0,385.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644362867761,637382876152856942,,,1602690836286,1602690836286,466.0,385.0,466.0,385.0,0.0,1,466.0,385.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644363180581,637382876152856942,,,1602690836317,1602690836317,466.0,385.0,466.0,385.0,0.0,1,466.0,385.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644363492709,637382876152856942,,,1602690836349,1602690836349,466.0,385.0,466.0,385.0,0.0,1,466.0,385.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644363805248,637382876152856942,,,1602690836380,1602690836380,466.0,385.0,466.0,385.0,0.0,1,466.0,385.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644364118063,637382876152856942,,,1602690836411,1602690836411,466.0,385.0,466.0,385.0,0.0,1,466.0,385.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644364429996,637382876152856942,,,1602690836442,1602690836442,466.0,385.0,466.0,385.0,0.0,1,466.0,385.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644364742995,637382876152856942,,,1602690836474,1602690836474,466.0,385.0,466.0,385.0,0.0,1,466.0,385.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644365050903,637382876152856942,,,1602690836505,1602690836505,466.0,385.0,466.0,385.0,0.0,1,466.0,385.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644365371167,637382876152856942,,,1602690836537,1602690836537,466.0,385.0,466.0,385.0,0.0,1,466.0,385.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644365708766,637382876152856942,,,1602690836570,1602690836570,466.0,385.0,466.0,385.0,0.0,1,466.0,385.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644366020234,637382876152856942,,,1602690836601,1602690836601,466.0,385.0,466.0,385.0,0.0,1,466.0,385.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644366332916,637382876152856942,,,1602690836633,1602690836633,466.0,385.0,466.0,385.0,0.0,1,466.0,385.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644366645119,637382876152856942,,,1602690836664,1602690836664,466.0,385.0,466.0,385.0,0.0,1,466.0,385.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644366954659,637382876152856942,,,1602690836695,1602690836695,467.0,386.0,467.0,386.0,0.0,1,467.0,386.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644367268172,637382876152856942,,,1602690836726,1602690836726,475.0,390.0,475.0,390.0,0.0,1,475.0,390.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644367578664,637382876152856942,,,1602690836757,1602690836757,500.0,392.0,500.0,392.0,0.0,1,500.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644367895860,637382876152856942,,,1602690836789,1602690836789,523.0,392.0,523.0,392.0,0.0,1,523.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644368201018,637382876152856942,,,1602690836820,1602690836820,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644368512196,637382876152856942,,,1602690836851,1602690836851,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644368879296,637382876152856942,,,1602690836887,1602690836887,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644369191668,637382876152856942,,,1602690836919,1602690836919,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644369502681,637382876152856942,,,1602690836950,1602690836950,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644369879028,637382876152856942,,,1602690836987,1602690836987,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644370191730,637382876152856942,,,1602690837019,1602690837019,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644370502223,637382876152856942,,,1602690837050,1602690837050,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644370815367,637382876152856942,,,1602690837081,1602690837081,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644371127598,637382876152856942,,,1602690837112,1602690837112,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644371440106,637382876152856942,,,1602690837143,1602690837143,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644371752561,637382876152856942,,,1602690837175,1602690837175,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644372064832,637382876152856942,,,1602690837206,1602690837206,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644372377800,637382876152856942,,,1602690837237,1602690837237,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644372689811,637382876152856942,,,1602690837268,1602690837268,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644372999639,637382876152856942,,,1602690837299,1602690837299,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644373310296,637382876152856942,,,1602690837330,1602690837330,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644373546803,637382876152856942,,,1602690837354,1602690837354,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644373859551,637382876152856942,,,1602690837385,1602690837385,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644374171713,637382876152856942,,,1602690837417,1602690837417,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644374484443,637382876152856942,,,1602690837448,1602690837448,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644374796686,637382876152856942,,,1602690837479,1602690837479,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644375108897,637382876152856942,,,1602690837510,1602690837510,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644375421879,637382876152856942,,,1602690837542,1602690837542,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644375734837,637382876152856942,,,1602690837573,1602690837573,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644376055437,637382876152856942,,,1602690837605,1602690837605,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644376372975,637382876152856942,,,1602690837637,1602690837637,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644376705419,637382876152856942,,,1602690837670,1602690837670,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644377017958,637382876152856942,,,1602690837701,1602690837701,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644377330516,637382876152856942,,,1602690837732,1602690837732,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644377643206,637382876152856942,,,1602690837764,1602690837764,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644377955542,637382876152856942,,,1602690837795,1602690837795,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644378268100,637382876152856942,,,1602690837826,1602690837826,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644378580553,637382876152856942,,,1602690837857,1602690837857,528.0,392.0,528.0,392.0,0.0,1,528.0,392.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644378895574,637382876152856942,,,1602690837889,1602690837889,528.0,391.0,528.0,391.0,0.0,1,528.0,391.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644379201250,637382876152856942,,,1602690837920,1602690837920,524.0,389.0,524.0,389.0,0.0,1,524.0,389.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644379514545,637382876152856942,,,1602690837951,1602690837951,519.0,388.0,519.0,388.0,0.0,1,519.0,388.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644379828270,637382876152856942,,,1602690837982,1602690837982,516.0,385.0,516.0,385.0,0.0,1,516.0,385.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644380138325,637382876152856942,,,1602690838013,1602690838013,515.0,385.0,515.0,385.0,0.0,1,515.0,385.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644380448436,637382876152856942,,,1602690838044,1602690838044,515.0,385.0,515.0,385.0,0.0,1,515.0,385.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644380725032,637382876152856942,,,1602690838072,1602690838072,515.0,385.0,515.0,385.0,0.0,1,515.0,385.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644381029922,637382876152856942,,,1602690838102,1602690838102,515.0,385.0,515.0,385.0,0.0,1,515.0,385.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644381364255,637382876152856942,,,1602690838136,1602690838136,515.0,384.0,515.0,384.0,0.0,1,515.0,384.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644381667612,637382876152856942,,,1602690838166,1602690838166,525.0,383.0,525.0,383.0,0.0,1,525.0,383.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644381982343,637382876152856942,,,1602690838198,1602690838198,531.0,382.0,531.0,382.0,0.0,1,531.0,382.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644382298501,637382876152856942,,,1602690838229,1602690838229,532.0,382.0,532.0,382.0,0.0,1,532.0,382.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644382682865,637382876152856942,,,1602690838268,1602690838268,533.0,382.0,533.0,382.0,0.0,1,533.0,382.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644382988144,637382876152856942,,,1602690838298,1602690838298,535.0,382.0,535.0,382.0,0.0,1,535.0,382.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644383301071,637382876152856942,,,1602690838330,1602690838330,539.0,382.0,539.0,382.0,0.0,1,539.0,382.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644383607941,637382876152856942,,,1602690838360,1602690838360,540.0,383.0,540.0,383.0,0.0,1,540.0,383.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644383918675,637382876152856942,,,1602690838391,1602690838391,540.0,385.0,540.0,385.0,0.0,1,540.0,385.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644384238158,637382876152856942,,,1602690838423,1602690838423,540.0,386.0,540.0,386.0,0.0,1,540.0,386.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644384554787,637382876152856942,,,1602690838455,1602690838455,539.0,386.0,539.0,386.0,0.0,1,539.0,386.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644384858697,637382876152856942,,,1602690838485,1602690838485,532.0,385.0,532.0,385.0,0.0,1,532.0,385.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644385167832,637382876152856942,,,1602690838516,1602690838516,528.0,384.0,528.0,384.0,0.0,1,528.0,384.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644385480677,637382876152856942,,,1602690838547,1602690838547,526.0,383.0,526.0,383.0,0.0,1,526.0,383.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644385790478,637382876152856942,,,1602690838578,1602690838578,524.0,383.0,524.0,383.0,0.0,1,524.0,383.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644386097984,637382876152856942,,,1602690838609,1602690838609,520.0,383.0,520.0,383.0,0.0,1,520.0,383.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644386417520,637382876152856942,,,1602690838641,1602690838641,518.0,383.0,518.0,383.0,0.0,1,518.0,383.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644386737650,637382876152856942,,,1602690838673,1602690838673,518.0,383.0,518.0,383.0,0.0,1,518.0,383.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644387061385,637382876152856942,,,1602690838706,1602690838706,518.0,383.0,518.0,383.0,0.0,1,518.0,383.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644387374087,637382876152856942,,,1602690838737,1602690838737,518.0,383.0,518.0,383.0,0.0,1,518.0,383.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644387687841,637382876152856942,,,1602690838768,1602690838768,520.0,383.0,520.0,383.0,0.0,1,520.0,383.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644387991758,637382876152856942,,,1602690838799,1602690838799,525.0,384.0,525.0,384.0,0.0,1,525.0,384.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644388297930,637382876152856942,,,1602690838829,1602690838829,534.0,384.0,534.0,384.0,0.0,1,534.0,384.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644388607551,637382876152856942,,,1602690838860,1602690838860,539.0,384.0,539.0,384.0,0.0,1,539.0,384.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644388917784,637382876152856942,,,1602690838891,1602690838891,540.0,384.0,540.0,384.0,0.0,1,540.0,384.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644389237914,637382876152856942,,,1602690838923,1602690838923,540.0,384.0,540.0,384.0,0.0,1,540.0,384.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644389547005,637382876152856942,,,1602690838954,1602690838954,540.0,383.0,540.0,383.0,0.0,1,540.0,383.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644389857904,637382876152856942,,,1602690838985,1602690838985,531.0,382.0,531.0,382.0,0.0,1,531.0,382.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644390167540,637382876152856942,,,1602690839016,1602690839016,510.0,382.0,510.0,382.0,0.0,1,510.0,382.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644390470595,637382876152856942,,,1602690839046,1602690839046,497.0,383.0,497.0,383.0,0.0,1,497.0,383.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644390778270,637382876152856942,,,1602690839077,1602690839077,495.0,384.0,495.0,384.0,0.0,1,495.0,384.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644391098150,637382876152856942,,,1602690839109,1602690839109,495.0,384.0,495.0,384.0,0.0,1,495.0,384.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644391418034,637382876152856942,,,1602690839141,1602690839141,507.0,385.0,507.0,385.0,0.0,1,507.0,385.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644391737672,637382876152856942,,,1602690839173,1602690839173,530.0,384.0,530.0,384.0,0.0,1,530.0,384.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644392053181,637382876152856942,,,1602690839204,1602690839204,578.0,376.0,578.0,376.0,0.0,1,578.0,376.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644392357744,637382876152856942,,,1602690839235,1602690839235,591.0,374.0,591.0,374.0,0.0,1,591.0,374.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644392667609,637382876152856942,,,1602690839266,1602690839266,601.0,373.0,601.0,373.0,0.0,1,601.0,373.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644392978257,637382876152856942,,,1602690839297,1602690839297,612.0,373.0,612.0,373.0,0.0,1,612.0,373.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644393287712,637382876152856942,,,1602690839328,1602690839328,618.0,373.0,618.0,373.0,0.0,1,618.0,373.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644393597934,637382876152856942,,,1602690839359,1602690839359,624.0,376.0,624.0,376.0,0.0,1,624.0,376.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644393908016,637382876152856942,,,1602690839390,1602690839390,624.0,377.0,624.0,377.0,0.0,1,624.0,377.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644394214599,637382876152856942,,,1602690839421,1602690839421,624.0,379.0,624.0,379.0,0.0,1,624.0,379.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644394526014,637382876152856942,,,1602690839452,1602690839452,625.0,380.0,625.0,380.0,0.0,1,625.0,380.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644394832722,637382876152856942,,,1602690839483,1602690839483,625.0,382.0,625.0,382.0,0.0,1,625.0,382.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644395140059,637382876152856942,,,1602690839513,1602690839513,626.0,384.0,626.0,384.0,0.0,1,626.0,384.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644395450670,637382876152856942,,,1602690839544,1602690839544,628.0,384.0,628.0,384.0,0.0,1,628.0,384.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644395767742,637382876152856942,,,1602690839576,1602690839576,628.0,384.0,628.0,384.0,0.0,1,628.0,384.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644396088011,637382876152856942,,,1602690839608,1602690839608,628.0,384.0,628.0,384.0,0.0,1,628.0,384.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644396408422,637382876152856942,,,1602690839640,1602690839640,628.0,384.0,628.0,384.0,0.0,1,628.0,384.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644396724935,637382876152856942,,,1602690839672,1602690839672,628.0,384.0,628.0,384.0,0.0,1,628.0,384.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644397037020,637382876152856942,,,1602690839703,1602690839703,628.0,384.0,628.0,384.0,0.0,1,628.0,384.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644397347580,637382876152856942,,,1602690839734,1602690839734,628.0,384.0,628.0,384.0,0.0,1,628.0,384.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644397656096,637382876152856942,,,1602690839765,1602690839765,628.0,384.0,628.0,384.0,0.0,1,628.0,384.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644397970652,637382876152856942,,,1602690839797,1602690839797,628.0,384.0,628.0,384.0,0.0,1,628.0,384.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644398281841,637382876152856942,,,1602690839828,1602690839828,628.0,384.0,628.0,384.0,0.0,1,628.0,384.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644398591747,637382876152856942,,,1602690839859,1602690839859,628.0,384.0,628.0,384.0,0.0,1,628.0,384.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644398912032,637382876152856942,,,1602690839891,1602690839891,628.0,384.0,628.0,384.0,0.0,1,628.0,384.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644399217310,637382876152856942,,,1602690839921,1602690839921,628.0,384.0,628.0,384.0,0.0,1,628.0,384.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644399536350,637382876152856942,,,1602690839953,1602690839953,629.0,384.0,629.0,384.0,0.0,1,629.0,384.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644399837593,637382876152856942,,,1602690839983,1602690839983,629.0,384.0,629.0,384.0,0.0,1,629.0,384.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
132471644400147592,637382876152856942,,,1602690840014,1602690840014,629.0,384.0,629.0,384.0,0.0,1,629.0,384.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
